"X.1","X","book_id","title","authors","language_code","books_count","goodreads_book_id","average_rating","ratings_count","image_url","small_image_url"
4270,4271,4895,"Metro Girl","Janet Evanovich","en",42,40329,3.6,27115,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4271,4272,4897,"Second Grave on the Left","Darynda Jones","en",33,9565045,4.29,30926,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4272,4273,4898,"Katherine","Anya Seton, Philippa Gregory","en",45,33609,4.18,22577,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4273,4274,4900,"Where They Found Her","Kimberly McCreight","en",24,22693182,3.83,19429,"https://images.gr-assets.com/books/1406044898m/22693182.jpg","https://images.gr-assets.com/books/1406044898s/22693182.jpg"
4274,4275,4901,"Industrial Magic","Kelley Armstrong","en",31,125925,4.12,27521,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4275,4276,4904,"We Were Soldiers Once... and Young","Harold G. Moore, Joseph L. Galloway","en",28,42512,4.29,18688,"https://images.gr-assets.com/books/1328912889m/42512.jpg","https://images.gr-assets.com/books/1328912889s/42512.jpg"
4276,4277,4905,"Whiteout","Ken Follett","en",84,92367,3.54,18791,"https://images.gr-assets.com/books/1309209422m/92367.jpg","https://images.gr-assets.com/books/1309209422s/92367.jpg"
4277,4278,4906,"A Distant Mirror","Barbara W. Tuchman","en",51,568236,4.11,21776,"https://images.gr-assets.com/books/1403200553m/568236.jpg","https://images.gr-assets.com/books/1403200553s/568236.jpg"
4278,4279,4908,"The Game","Neil Strauss","en",44,900,3.73,16698,"https://images.gr-assets.com/books/1410129471m/900.jpg","https://images.gr-assets.com/books/1410129471s/900.jpg"
4279,4280,4909,"N is for Noose","Sue Grafton","en",48,64864,3.97,24658,"https://images.gr-assets.com/books/1356443226m/64864.jpg","https://images.gr-assets.com/books/1356443226s/64864.jpg"
4280,4281,4910,"Just Like Heaven","Julia Quinn","en",33,8476248,3.93,14300,"https://images.gr-assets.com/books/1327270567m/8476248.jpg","https://images.gr-assets.com/books/1327270567s/8476248.jpg"
4281,4282,4911,"Percy Jackson and the Olympians Boxed Set","Rick Riordan, Tk","en",23,6443349,4.57,19555,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4282,4283,4912,"Catch Me","Lisa Gardner","en",50,11720382,4.17,21486,"https://images.gr-assets.com/books/1325628802m/11720382.jpg","https://images.gr-assets.com/books/1325628802s/11720382.jpg"
4283,4284,4914,"Starless Night","R.A. Salvatore","en",35,239102,4.12,18305,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4284,4285,4915,"Night Fall","Nelson DeMille","en",66,93788,4.07,18761,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4285,4286,4916,"Trials of Death","Darren Shan","en",59,8967,4.25,22157,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4286,4287,4917,"The Bourne Objective","Eric Van Lustbader, Robert Ludlum","en",44,7144426,4.07,16294,"https://images.gr-assets.com/books/1344269869m/7144426.jpg","https://images.gr-assets.com/books/1344269869s/7144426.jpg"
4287,4288,4918,"The Score","Elle Kennedy","en",27,27252717,4.27,32709,"https://images.gr-assets.com/books/1493326480m/27252717.jpg","https://images.gr-assets.com/books/1493326480s/27252717.jpg"
4288,4289,4919,"Even Now","Karen Kingsbury","en",20,289644,4.26,18120,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4289,4290,4920,"Testimony","Anita Shreve","en",52,3121162,3.54,21977,"https://images.gr-assets.com/books/1328975356m/3121162.jpg","https://images.gr-assets.com/books/1328975356s/3121162.jpg"
4290,4291,4923,"Unlucky 13","James Patterson, Maxine Paetro","en",41,18453095,3.94,16005,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4291,4292,4924,"The Best Laid Plans","Sidney Sheldon","en",71,99610,3.66,17173,"https://images.gr-assets.com/books/1353374848m/99610.jpg","https://images.gr-assets.com/books/1353374848s/99610.jpg"
4292,4293,4925,"Nation","Terry Pratchett","en",54,2855034,4.05,22466,"https://images.gr-assets.com/books/1426659151m/2855034.jpg","https://images.gr-assets.com/books/1426659151s/2855034.jpg"
4293,4294,4926,"Secrets of a Summer Night","Lisa Kleypas","en",71,114162,4.05,33026,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4294,4295,4927,"Red","Ted Dekker","en",39,456028,4.3,19896,"https://images.gr-assets.com/books/1380858319m/456028.jpg","https://images.gr-assets.com/books/1380858319s/456028.jpg"
4295,4296,4928,"A Trick of the Light","Louise Penny","en",32,10680329,4.29,20932,"https://images.gr-assets.com/books/1327900478m/10680329.jpg","https://images.gr-assets.com/books/1327900478s/10680329.jpg"
4296,4297,4929,"White Hot Kiss","Jennifer L. Armentrout","en",35,17455585,4.28,27848,"https://images.gr-assets.com/books/1377784515m/17455585.jpg","https://images.gr-assets.com/books/1377784515s/17455585.jpg"
4297,4298,4931,"At the Mountains of Madness and Other Tales of Terror","H.P. Lovecraft","en",8,32769,4.25,19586,"https://images.gr-assets.com/books/1226634493m/32769.jpg","https://images.gr-assets.com/books/1226634493s/32769.jpg"
4298,4299,4932,"Lit","Mary Karr","en",15,6340016,3.88,17964,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4299,4300,4933,"Dragonsdawn","Anne McCaffrey","en",56,465904,4.17,25824,"https://images.gr-assets.com/books/1304015693m/465904.jpg","https://images.gr-assets.com/books/1304015693s/465904.jpg"
4300,4301,4936,"I Kissed Dating Goodbye","Joshua Harris","en",21,107195,3.61,17121,"https://images.gr-assets.com/books/1320506446m/107195.jpg","https://images.gr-assets.com/books/1320506446s/107195.jpg"
4301,4302,4937,"The Egypt Game","Zilpha Keatley Snyder","en",25,903,3.81,26657,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4302,4303,4940,"Veganomicon","Isa Chandra Moskowitz, Terry Hope Romero","en",10,1059680,3.98,19359,"https://images.gr-assets.com/books/1328751476m/1059680.jpg","https://images.gr-assets.com/books/1328751476s/1059680.jpg"
4303,4304,4941,"Test of the Twins","Margaret Weis, Tracy Hickman","en",38,260025,4.16,21047,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4304,4305,4942,"Wise Blood","Flannery O'Connor","en",60,48467,3.88,18053,"https://images.gr-assets.com/books/1389629799m/48467.jpg","https://images.gr-assets.com/books/1389629799s/48467.jpg"
4305,4306,4945,"In His Steps","Charles M. Sheldon","en",243,223838,4.15,18254,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4306,4307,4946,"Lothaire","Kresley Cole","en",31,10790516,4.43,30304,"https://images.gr-assets.com/books/1366322959m/10790516.jpg","https://images.gr-assets.com/books/1366322959s/10790516.jpg"
4307,4308,4947,"Knuffle Bunny Too","Mo Willems","en",12,515905,4.28,23396,"https://images.gr-assets.com/books/1327894604m/515905.jpg","https://images.gr-assets.com/books/1327894604s/515905.jpg"
4308,4309,4949,"Stolen Innocence","Elissa Wall, Lisa Pulitzer","en",35,2659997,3.89,19468,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4309,4310,4950,"Out of the Easy","Ruta Sepetys","en",45,11178225,4.05,25913,"https://images.gr-assets.com/books/1339784547m/11178225.jpg","https://images.gr-assets.com/books/1339784547s/11178225.jpg"
4310,4311,4952,"Midnight","Erin Hunter","en",36,273511,4.26,24650,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4311,4312,4953,"The Hard Thing About Hard Things","Ben Horowitz","en",20,18176747,4.2,19492,"https://images.gr-assets.com/books/1386609333m/18176747.jpg","https://images.gr-assets.com/books/1386609333s/18176747.jpg"
4312,4313,4954,"The Fallen Star","Jessica Sorensen","en",11,11051889,3.91,19786,"https://images.gr-assets.com/books/1331385411m/11051889.jpg","https://images.gr-assets.com/books/1331385411s/11051889.jpg"
4313,4314,4955,"The Illearth War","Stephen R. Donaldson","en",46,228990,3.99,20039,"https://images.gr-assets.com/books/1387037078m/228990.jpg","https://images.gr-assets.com/books/1387037078s/228990.jpg"
4314,4315,4957,"Shadow Spell","Nora Roberts","en",49,18527947,4,17155,"https://images.gr-assets.com/books/1458263039m/18527947.jpg","https://images.gr-assets.com/books/1458263039s/18527947.jpg"
4315,4316,4958,"Just My Type","Simon Garfield","en",33,10909804,3.79,22046,"https://images.gr-assets.com/books/1327886002m/10909804.jpg","https://images.gr-assets.com/books/1327886002s/10909804.jpg"
4316,4317,4959,"Promises in Death","J.D. Robb","en",46,3492020,4.4,24115,"https://images.gr-assets.com/books/1417318467m/3492020.jpg","https://images.gr-assets.com/books/1417318467s/3492020.jpg"
4317,4318,4960,"Love Is a Dog from Hell","Charles Bukowski","en",30,23534,4.16,19471,"https://images.gr-assets.com/books/1377260823m/23534.jpg","https://images.gr-assets.com/books/1377260823s/23534.jpg"
4318,4319,4961,"The Fifth Season","N.K. Jemisin","en",20,19161852,4.31,20185,"https://images.gr-assets.com/books/1386803701m/19161852.jpg","https://images.gr-assets.com/books/1386803701s/19161852.jpg"
4319,4320,4962,"The Zombie Room","R.D. Ronald","en",4,13568322,3.61,14302,"https://images.gr-assets.com/books/1348552492m/13568322.jpg","https://images.gr-assets.com/books/1348552492s/13568322.jpg"
4320,4321,4963,"The Analyst","John Katzenbach","en",64,67931,4.12,11685,"https://images.gr-assets.com/books/1280112638m/67931.jpg","https://images.gr-assets.com/books/1280112638s/67931.jpg"
4321,4322,4966,"The Mysterious Benedict Society and the Prisoner's Dilemma","Trenton Lee Stewart, Del Roy","en",37,6164358,4.28,23448,"https://images.gr-assets.com/books/1320473034m/6164358.jpg","https://images.gr-assets.com/books/1320473034s/6164358.jpg"
4322,4323,4967,"The Family Fang","Kevin    Wilson","en",32,10149142,3.6,18214,"https://images.gr-assets.com/books/1444101399m/10149142.jpg","https://images.gr-assets.com/books/1444101399s/10149142.jpg"
4323,4324,4968,"The Pursuit of Happyness","Chris Gardner","en",26,10907,4.17,18492,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4324,4325,4971,"No Ordinary Time","Doris Kearns Goodwin","en",18,18728,4.2,26004,"https://images.gr-assets.com/books/1423756471m/18728.jpg","https://images.gr-assets.com/books/1423756471s/18728.jpg"
4325,4326,4972,"Straight Man","Richard Russo","en",28,414298,4.02,19358,"https://images.gr-assets.com/books/1430659357m/414298.jpg","https://images.gr-assets.com/books/1430659357s/414298.jpg"
4326,4327,4973,"The Moviegoer","Walker Percy","en",54,10739,3.7,18655,"https://images.gr-assets.com/books/1437668043m/10739.jpg","https://images.gr-assets.com/books/1437668043s/10739.jpg"
4327,4328,4974,"The Cherry Orchard","Anton Chekhov, Tom    Murphy","en",240,87346,3.68,18914,"https://images.gr-assets.com/books/1464433142m/87346.jpg","https://images.gr-assets.com/books/1464433142s/87346.jpg"
4328,4329,4975,"11 Birthdays","Wendy Mass","en",18,4835838,4.18,22339,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4329,4330,4976,"Unfinished Tales of N","J.R.R. Tolkien, Christopher Tolkien","en",122,7329,3.93,18402,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4330,4331,4977,"Sisterhood Everlasting","Ann Brashares","en",27,9461872,3.9,25849,"https://images.gr-assets.com/books/1327878529m/9461872.jpg","https://images.gr-assets.com/books/1327878529s/9461872.jpg"
4331,4332,4979,"Coyote Blue","Christopher Moore","en",23,33459,3.75,19901,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4332,4333,4981,"Orthodoxy","G.K. Chesterton","en",430,87665,4.23,18303,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4333,4334,4982,"Fancy Nancy","Jane O'Connor, Robin Preiss Glasser","en",29,426625,4.15,21619,"https://images.gr-assets.com/books/1376473636m/426625.jpg","https://images.gr-assets.com/books/1376473636s/426625.jpg"
4334,4335,4983,"The Heart of the Matter","Graham Greene","en",100,3692,3.98,19149,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4335,4336,4984,"The Long Haul","Jeff Kinney","en",65,21535019,4.33,21822,"https://images.gr-assets.com/books/1408500992m/21535019.jpg","https://images.gr-assets.com/books/1408500992s/21535019.jpg"
4336,4337,4985,"Talking to Dragons","Patricia C. Wrede, Peter de S","en",25,169871,4.19,27948,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4337,4338,4986,"Sail","James Patterson, Howard Roughan","en",51,2029176,3.8,20932,"https://images.gr-assets.com/books/1344264435m/2029176.jpg","https://images.gr-assets.com/books/1344264435s/2029176.jpg"
4338,4339,4987,"The Sleeper and the Spindle","Neil Gaiman, Chris Riddell","en",36,23301545,3.9,20889,"https://images.gr-assets.com/books/1412343723m/23301545.jpg","https://images.gr-assets.com/books/1412343723s/23301545.jpg"
4339,4340,4988,"A Fall of Marigolds","Susan Meissner","en",12,18114142,4.04,17015,"https://images.gr-assets.com/books/1385964725m/18114142.jpg","https://images.gr-assets.com/books/1385964725s/18114142.jpg"
4340,4341,4990,"The Negotiator","Dee Henderson","en",23,285011,4.32,20278,"https://images.gr-assets.com/books/1406508359m/285011.jpg","https://images.gr-assets.com/books/1406508359s/285011.jpg"
4341,4342,4993,"Shadow of a Dark Queen","Raymond E. Feist","en",41,43908,4.02,20847,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4342,4343,4994,"This Boy's Life","Tobias Wolff","en",37,11466,3.98,19981,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4343,4344,4995,"Patient Zero","Jonathan Maberry","en",30,3993839,3.98,19852,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4344,4345,4996,"Death Comes for the Archbishop","Willa Cather","en",107,545951,3.88,21343,"https://images.gr-assets.com/books/1436632846m/545951.jpg","https://images.gr-assets.com/books/1436632846s/545951.jpg"
4345,4346,4997,"Fair Game","Patricia Briggs","en",16,7942786,4.34,28322,"https://images.gr-assets.com/books/1327472384m/7942786.jpg","https://images.gr-assets.com/books/1327472384s/7942786.jpg"
4346,4347,4998,"The Son of Sobek","Rick Riordan","en",16,17312201,4.26,21691,"https://images.gr-assets.com/books/1367948073m/17312201.jpg","https://images.gr-assets.com/books/1367948073s/17312201.jpg"
4347,4348,4999,"Tartuffe","Moli","en",310,52823,3.66,21061,"https://images.gr-assets.com/books/1319501006m/52823.jpg","https://images.gr-assets.com/books/1319501006s/52823.jpg"
4348,4349,5000,"Passion Unleashed","Larissa Ione","en",24,4701550,4.32,28493,"https://images.gr-assets.com/books/1344267582m/4701550.jpg","https://images.gr-assets.com/books/1344267582s/4701550.jpg"
4349,4350,5001,"High School Debut, Vol. 01","Kazune Kawahara","en",9,1896346,4.11,21210,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4350,4351,5003,"Just for You","Mercer Mayer","en",8,386234,4.25,22965,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
4351,4352,5004,"Amazonia","James Rollins","en",46,294047,4.11,20410,"https://images.gr-assets.com/books/1440044334m/294047.jpg","https://images.gr-assets.com/books/1440044334s/294047.jpg"
4352,4353,5005,"Feeling Good","David D. Burns","en",42,46674,3.95,17065,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
